place_name,place_address,orig_lat,orig_lng,naver_place_id,naver_url,naver_lat,naver_lng,match_confidence,matched_name,matched_address,verification_status,mismatch_flag,mismatch_reason
제천역,충북 제천시 의림대로 1,37.128879,128.204290,11636737,https://map.naver.com/p/entry/place/11636737,37.1278716,128.2054533,mid,제천역 (고속철도),충북 제천시 의림대로 1 충북 제천시 영천동 1381-1,verified,false,
물태리주차장,충북 제천시 청풍면 물태리 299,36.998709,128.166119,,,,,failed,,,not_matched,false,
월악산중기,충북 제천시 덕산면 약초로 69,36.911138,128.164554,1260425588,https://map.naver.com/p/entry/place/1260425588,36.9111351,128.1645703,high,월악산중기,충북 제천시 덕산면 약초로 69 충북 제천시 덕산면 도전리 800-12,verified,false,
짱구네슈퍼,충북 옥천군 청산면 지전1길 39,36.347263,127.792006,2008198424,https://map.naver.com/p/entry/place/2008198424,36.3472627,127.79201,high,짱구네슈퍼,충북 옥천군 청산면 지전1길 39 짱구네슈퍼 충북 옥천군 청산면 지전리 50-1,verified,false,
부라다오피스텔,대전 동구 대전천동로 528,36.328253,127.431491,1452291337,https://map.naver.com/p/entry/place/1452291337,36.3282312,127.4314827,high,부라다오피스텔,대전 동구 대전천동로 528 부라다오피스텔 대전 동구 원동 62-4,verified,false,
한내여자중학교,충남 보령시 옥마로 200,36.349665,126.623722,12398302,https://map.naver.com/p/entry/place/12398302,36.3489319,126.623763,high,한내여자중학교,충남 보령시 옥마로 200 충남 보령시 동대동 4-1,verified,false,
공주중앙신협 본점,충남 공주시 무령로 212,36.456367,127.123407,17417605,https://map.naver.com/p/entry/place/17417605,36.456374,127.123408,high,공주중앙신협본점,충남 공주시 무령로 212 충남 공주시 중동 147-102,verified,false,
공주산성시장입구,충남 공주시 무령로 211,36.456718,127.123385,,,,,failed,,,not_matched,false,
대통교,충남 공주시 감영길 15,36.452968,127.123008,17694341,https://map.naver.com/p/entry/place/17694341,36.4527915,127.1232305,mid,대통교,충남 공주시 중동,verified,false,
고마스토리,충남 공주시 감영길 21,36.453046,127.123796,1436188417,https://map.naver.com/p/entry/place/1436188417,36.4529302,127.1235154,mid,하솜공방&고마스토리무인샵,충남 공주시 감영길 19 1층 충남 공주시 중동 196-1,verified,false,
제민천1길,충남 공주시 제민천1길 55,36.450879,127.123259,,,,,failed,,,not_matched,false,
봉황교앞,충남 공주시 제민천1길 31,36.448924,127.122077,,,,,failed,,,not_matched,false,
BohoX,55 Sheikh Mohammed bin Rashid Blvd - Burj Khalifa - Dubai - 아랍에미리트,,,,,,,failed,,,not_matched,false,
Jumeirah Burj Al Arab,Umm Suqeim Third - Umm Suqeim 3 - Dubai - 아랍에미리트,,,,,,,failed,,,not_matched,false,
Bab Al Yam,Umm Suqeim Third - Umm Suqeim 3 - Dubai - 아랍에미리트,,,,,,,failed,,,not_matched,false,
Jumeira St,873 Jumeira St - Umm Suqeim - Umm Suqeim 3 - Dubai - 아랍에미리트,,,,,,,failed,,,not_matched,false,
미래의 박물관,Sheikh Zayed Rd - Trade Centre - Trade Centre 2 - Dubai - 아랍에미리트,,,,,,,failed,,,not_matched,false,
Terra Solis Dubai Desert Destination,Dubai Heritage Vision Exit - 29 Jebel Ali - Lehbab Rd - Dubai - 아랍에미리트,,,,,,,failed,,,not_matched,false,
Souk Al Seef by Dubai Retail,7873+RP9 7873 + RP9 - Al Seef St - Umm Hurair First - Al Hamriya - Dubai - 아랍에미리트,,,,,,,failed,,,not_matched,false,
두바이몰,Burj Khalifa - Dubai - 아랍에미리트,,,1220747277,https://map.naver.com/p/entry/place/1220747277,37.5701125,126.9997071,mid,두바이,서울 종로구 창경궁로 88 (예지동) 2층1552(예지동 광장시장) 서울 종로구 예지동 2-1 2층1552( 광장시장),verified,false,
Trade Centre 2,Trade Center Second - Trade Centre 2 - 두바이 - 아랍에미리트,,,,,,,failed,,,not_matched,false,
팔라초 베르사체 두바이,Al Jadaf - Jaddaf Waterfront - Dubai - 아랍에미리트,,,,,,,failed,,,not_matched,false,
DTCM Parking,"Sheikh Zayed Road One Central, World Trade Center Level 3,The Offices 3 - Dubai - 아랍에미리트",,,,,,,failed,,,not_matched,false,
MAZMi Coffee & More,"Creekside, Behind Dubai Museum، Bur Dubai - Dubai - 아랍에미리트",,,,,,,failed,,,not_matched,false,
합천영상테마파크,경남 합천군 용주면 합천호수로 757,35.548407,128.072840,13291032,https://map.naver.com/p/entry/place/13291032,35.5484071,128.0728405,high,합천영상테마파크,경남 합천군 용주면 합천호수로 757 경남 합천군 용주면 가호리 256-5,verified,false,
자도르 본점,경기 안산시 단원구 광덕대로 161,37.310996,126.829110,,,,,failed,,,not_matched,false,
수원지방검찰정 안산지청,경기 안산시 단원구 광덕서로 73,37.311026,126.826107,11631985,https://map.naver.com/p/entry/place/11631985,37.3108248,126.8263626,high,수원지방검찰청 안산지청,경기 안산시 단원구 광덕서로 73 경기 안산시 단원구 고잔동 711,verified,false,
어린이대공원 정문,서울 광진구 능동로 216,37.552012,127.078770,2042283900,https://map.naver.com/p/entry/place/2042283900,37.5512914,127.0760465,mid,컴포즈커피 어린이대공원정문점,서울 광진구 능동로 237 1층 서울 광진구 군자동 249,verified,false,
뚝섬유원지역,서울 광진구 자양동 854-3,37.532755,127.067478,1283169838,https://map.naver.com/p/entry/place/1283169838,37.5327798,127.0678928,mid,본 죽&비빔밥 뚝섬유원지역점,서울 광진구 능동로 18 124호 서울 광진구 자양동 855,verified,false,
건대입구역,서울 광진구 화양동 4-20,37.540671,127.071415,20536606,https://map.naver.com/p/entry/place/20536606,37.5407981,127.0710666,high,건대입구역 7호선,"서울 광진구 능동로 110 , B2층 서울 광진구 화양동 4-20",verified,false,
도화치안센터,서울 마포구 도화길 40,37.541287,126.950206,1728720582,https://map.naver.com/p/entry/place/1728720582,37.4670737,126.6567463,low,도화2치안센터,인천 미추홀구 숙골로43번길 158-29 인천 미추홀구 도화동 81-11,verified,false,
가온문화공원앞,서울 마포구 상암동 1594,37.581846,126.887624,,,,,failed,,,not_matched,false,
mbc몰프라자앞,서울 마포구 상암동 1604,37.580255,126.891804,,,,,failed,,,not_matched,false,
강통족발,서울 마포구 월드컵로 143,37.560482,126.905632,1192574034,https://map.naver.com/p/entry/place/1192574034,37.5605301,126.905796,high,강통족발,서울 마포구 월드컵로 143 서울 마포구 망원동 477-4,verified,false,
신촌토끼굴,서울 서대문구 대신동 143-28,37.560396,126.940886,38521547,https://map.naver.com/p/entry/place/38521547,37.5481914,126.9186879,low,토끼굴,서울 마포구 독막로7길 6 2층 서울 마포구 합정동 410-12,verified,false,
서브웨이,서울 서초구 강남대로 535,37.509609,127.021599,13468141,https://map.naver.com/p/entry/place/13468141,37.5095859,127.0215676,low,써브웨이 코리아,서울 서초구 강남대로 535 프린스타워15층 서울 서초구 반포1동 707-11,verified,false,
SBS,서울 양천구 목동서로 161,37.529190,126.873747,11626678,https://map.naver.com/p/entry/place/11626678,37.5293514,126.873752,high,SBS,서울 양천구 목동서로 161 SBS 방송센터 서울 양천구 목동 920,verified,false,
원효대교,서울 영등포구 여의동로 252,37.522837,126.941575,18999644,https://map.naver.com/p/entry/place/18999644,37.5271,126.9457887,mid,원효대교,서울 영등포구 여의도동,verified,false,
롯데백화점어린이집,서울 종로구 북촌로5길 11,37.579250,126.984267,13379732,https://map.naver.com/p/entry/place/13379732,37.5848023,126.9710828,low,무궁화어린이집,서울 종로구 자하문로28길 8 무궁화 어린이집 서울 종로구 궁정동 4-11,verified,false,
덕성여고앞,서울 종로구 안국동 27-4,37.577844,126.982509,,,,,failed,,,not_matched,false,
꽃집(보틀),서울 종로구 윤보선길 28,37.577352,126.983976,,,,,failed,,,not_matched,false,
포유인포텍,서울 종로구 윤보선길 31,37.577380,126.983707,18276117,https://map.naver.com/p/entry/place/18276117,37.5566968,127.2066444,low,포유인포텍,경기 하남시 미사대로 550 현대지식산업센터1차 9층 901~904호 경기 하남시 덕풍동 833-1,verified,false,
윤보선생가,서울 종로구 윤보선길 62,37.579235,126.983701,18670902,https://map.naver.com/p/entry/place/18670902,37.578971,126.9837521,low,안국동윤보선가,서울 종로구 윤보선길 62 서울 종로구 안국동 8-1,verified,false,
북촌손만두(벽화),서울 종로구 율곡로3길 64,37.578454,126.982249,36868292,https://map.naver.com/p/entry/place/36868292,37.5785403,126.9822957,low,북촌손만두 삼청동점,서울 종로구 율곡로3길 66-2 1층 북촌손만두 서울 종로구 안국동 17-19,verified,false,
월하보이,서울 종로구 화동 118-2,37.579521,126.983577,1823569155,https://map.naver.com/p/entry/place/1823569155,37.5795145,126.9835596,high,월하보이,서울 종로구 북촌로5길 26 1층 월하보이 서울 종로구 화동 118-2,verified,false,
개화동집,서울 강서구 개화동로7길 18-5,37.580050,126.800571,1246427156,https://map.naver.com/p/entry/place/1246427156,37.5784693,126.7977476,low,개화역분식집,서울 강서구 개화동로8길 38 서울 강서구 개화동 388-1,verified,false,
대방건설빌딩앞,서울 강서구 공항대로 248,37.558404,126.834894,,,,,failed,,,not_matched,false,
상암DMC푸르지오시티,서울 마포구 월드컵북로54길 25,37.582093,126.888985,37240961,https://map.naver.com/p/entry/place/37240961,37.5820732,126.8889695,high,상암DMC푸르지오시티,서울 마포구 월드컵북로54길 25 서울 마포구 상암동 1596,verified,false,
미니스톱,서울 마포구 새창로 7,37.542480,126.950924,,,,,failed,,,not_matched,false,
신세계이발,서울 마포구 마포대로24길 23,37.553780,126.959899,1791174117,https://map.naver.com/p/entry/place/1791174117,37.5538042,126.9598195,high,신세계이발,서울 마포구 마포대로24길 23 서울 마포구 아현동 749-1,verified,false,
일리카페 시그니처타워점,서울 중구 청계천로 100,37.567473,126.988113,1769821354,https://map.naver.com/p/entry/place/1769821354,37.567661,126.9887576,high,일리카페 시그니처타워점,서울 중구 청계천로 100 1층 서울 중구 수표동 99,verified,false,
반얀트리 클럽 앤 스파 서울,서울 중구 장충단로 60,37.550071,127.000497,13401813,https://map.naver.com/p/entry/place/13401813,37.5507903,127.0008636,high,반얀트리 클럽 앤 스파 서울,서울 중구 장충단로 60 서울 중구 장충동2가 201,verified,false,
파고다기원,서울 종로구 돈화문로11길 41,37.572395,126.989077,,,,,failed,,,not_matched,false,
정주빌딩,서울 종로구 종로39길 53,37.572957,127.004231,1731506518,https://map.naver.com/p/entry/place/1731506518,37.5729791,127.004265,high,정주빌딩,서울 종로구 종로39길 53 서울 종로구 효제동 160-1,verified,false,
진담황태국,서울 종로구 종로41가길 12-13,37.572861,127.005252,,,,,failed,,,not_matched,false,
평창동집,서울 종로구 평창35길 13,37.614020,126.972947,2091187716,https://map.naver.com/p/entry/place/2091187716,37.6104692,126.9707545,low,평창동의봄,서울 종로구 평창20길 41 1층 서울 종로구 평창동 512-7,verified,false,
로쏘,서울 종로구 삼청로 81-12,37.582872,126.981262,13183655,https://map.naver.com/p/entry/place/13183655,37.582906,126.981228,high,카페로쏘,서울 종로구 삼청로 81-12 카페로쏘 서울 종로구 팔판동 40-1,verified,false,
납청놋전,서울 종로구 인사동10길 5,37.574125,126.985310,2010041106,https://map.naver.com/p/entry/place/2010041106,37.5741275,126.9853765,high,납청놋전,서울 종로구 인사동10길 5 1층 서울 종로구 관훈동 31,verified,false,
서울시립대 창공관,서울 동대문구 서울시립대로 163,37.582578,127.059988,18850827,https://map.naver.com/p/entry/place/18850827,37.5846007,127.0607754,high,서울시립대학교창공관,서울 동대문구 서울시립대로 163 서울 동대문구 전농동 694,verified,false,
준오헤어 노원사거리점,서울 노원구 동일로 1413,37.654769,127.060019,1518997092,https://map.naver.com/p/entry/place/1518997092,37.6547926,127.0601047,high,준오헤어 노원사거리점,서울 노원구 동일로 1413 남성빌딩 3층 준오헤어 노원 사거리점 서울 노원구 상계동 712,verified,false,
김밥천국,서울 성동구 마장로 223,37.566433,127.034689,17897283,https://map.naver.com/p/entry/place/17897283,37.5663749,127.0347889,mid,김밥천국 마장점,서울 성동구 마장로 223 서울 성동구 마장동 533-6,verified,false,
태릉설렁탕,서울 중랑구 공릉로 65,37.616462,127.079321,18204552,https://map.naver.com/p/entry/place/18204552,37.6164954,127.0792389,low,태능설렁탕 본점,서울 중랑구 공릉로 65 1층 태릉설렁탕 서울 중랑구 묵동 162-1,verified,false,
세빛섬 맞은편,서울 용산구 서빙고동 287-4,37.517620,126.992304,,,,,failed,,,not_matched,false,
파시0914,서울 강남구 도산대로45길 15,37.523231,127.035117,,,,,failed,,,not_matched,false,
이타닉가든,서울 강남구 테헤란로 231,37.502881,127.041357,1464664976,https://map.naver.com/p/entry/place/1464664976,37.502967,127.0410206,high,조선 팰리스 이타닉 가든,서울 강남구 테헤란로 231 조선 팰리스 36층 서울 강남구 역삼동 676,verified,false,
종합운동장역 물품보관함A,서울 송파구 올림픽로 지하 23,37.510969,127.073356,,,,,failed,,,not_matched,false,
모던눌랑 라이브,서울 송파구 잠실로 209,37.513865,127.106100,1237824591,https://map.naver.com/p/entry/place/1237824591,37.513871,127.1063644,low,모던눌랑 잠실점,서울 송파구 잠실로 209 KT송파빌딩 호텔동 B1 서울 송파구 신천동 29-1,verified,false,
에이치비지니스파크,서울 송파구 법원로11길 25,37.484888,127.116322,1032521461,https://map.naver.com/p/entry/place/1032521461,37.4849481,127.1162277,high,에이치비지니스파크관리단,서울 송파구 법원로11길 25 서울 송파구 문정동 645,verified,false,
광진교,서울 강동구 천호동 527-2,37.545146,127.112688,18923632,https://map.naver.com/p/entry/place/18923632,37.5446318,127.1135644,high,광진교,서울 강동구 천호동,verified,false,
교보문고 천호점,서울 강동구 올림픽로 664,37.540555,127.124976,1932344306,https://map.naver.com/p/entry/place/1932344306,37.5408928,127.1246094,high,교보문고 천호점,서울 강동구 올림픽로 664 대우한강베네시티 지하 1층 서울 강동구 천호동 425-5,verified,false,
멍때림,인천 강화군 화도면 해안남로 1970-34,37.607207,126.410105,1749255733,https://map.naver.com/p/entry/place/1749255733,37.6072219,126.4101212,high,멍때림,인천 강화군 화도면 해안남로 1970-34 인천 강화군 화도면 흥왕리 895-4,verified,false,
