work_id,title,title_official,title_en,title_aliases,title_category,title_cast,broadcaster,air_period,air_status,location_count,location_geocoded,region_count,top_region,wikidata_qid,wiki_lang_count,en_wiki_title,en_views_12m,score_global,score_interest,score_data,score_total,rank,is_top100,poster_url,description,kdramamap_url,last_updated
w_0453,피라미드게임,피라미드 게임,Pyramid Game,피라미드 게임;Pyramid Game;ピラミッドゲーム;金字塔遊戲,drama,김지연;장다아,TVING,2024-02-29 ~ 2024-03-21,방영종료,45,44,7,경기도,Q118994129,14,Pyramid Game (TV series),85742,14.0,16.22,19.89,50.11,129,,https://kdramamap.com/wp-content/uploads/kdramamap/posters/%ED%94%BC%EB%9D%BC%EB%AF%B8%EB%93%9C%EA%B2%8C%EC%9E%84.webp,,https://kdramamap.com/drama/%ed%94%bc%eb%9d%bc%eb%af%b8%eb%93%9c%ea%b2%8c%ec%9e%84/,2026-07-29
w_0054,기상청사람들,기상청 사람들: 사내연애 잔혹사 편,Forecasting Love and Weather,기상청 사람들: 사내연애 잔혹사 편;Forecasting Love and Weather;気象庁の人々:社内恋愛は予測不能?!;氣象廳的人們：社內戀愛殘酷史篇,drama,박민영;송강,JTBC,2022-02-12 ~ 2022-04-03,방영종료,28,26,1,서울특별시,Q107343177,18,Forecasting Love and Weather,94078,18.0,16.92,15.14,50.07,130,,https://kdramamap.com/wp-content/uploads/kdramamap/posters/%EA%B8%B0%EC%83%81%EC%B2%AD%EC%82%AC%EB%9E%8C%EB%93%A4.webp,,https://kdramamap.com/drama/%ea%b8%b0%ec%83%81%ec%b2%ad%ec%82%ac%eb%9e%8c%eb%93%a4/,2026-07-29
w_0190,보물섬,보물섬,Buried Hearts,Buried Hearts;埋もれた心;寶物島;Treasure Island,drama,박형식;허준호;홍화연,SBS,2025-02-21 ~ 2025-04-12,방영종료,73,73,9,서울특별시,Q130902336,9,Buried Hearts,162333,9.0,21.04,20.0,50.04,131,,https://kdramamap.com/wp-content/uploads/kdramamap/posters/%EB%B3%B4%EB%AC%BC%EC%84%AC.webp,,https://kdramamap.com/drama/%eb%b3%b4%eb%ac%bc%ec%84%ac/,2026-07-29
w_0071,나의완벽한비서,나의 완벽한 비서,Love Scout,나의 완벽한 비서;Love Scout;わたしの完璧な秘書;我的完美秘書;인사하는 사이,drama,한지민;이준혁_1984,SBS,2025-01-03 ~ 2025-02-14,방영종료,147,146,5,서울특별시,Q130211747,9,Love Scout,162470,9.0,21.05,19.97,50.01,132,,https://kdramamap.com/wp-content/uploads/kdramamap/posters/%EB%82%98%EC%9D%98%EC%99%84%EB%B2%BD%ED%95%9C%EB%B9%84%EC%84%9C.webp,"《나의 완벽한 비서》는 일에만 몰두하는 헤드헌팅 회사 CEO와 일과 육아에 능숙한 비서가 서로를 이해하며 가까워지는 오피스 로맨스입니다. 서울·경기를 중심으로 경북과 인천 등에서 촬영됐으며, 이 페이지에서 147곳의 촬영지 주소와 지역별 분포, 지도 정보를 확인할 수 있습니다.",https://kdramamap.com/drama/%eb%82%98%ec%9d%98%ec%99%84%eb%b2%bd%ed%95%9c%eb%b9%84%ec%84%9c/,2026-07-29
w_0379,조명가게,조명가게,Light Shop,Light Shop;照明店の客人たち;照明商店,drama,주지훈;박보영,Disney+,2024-12-04 ~ 2024-12-18,방영종료,28,26,4,경기도,Q124616105,10,Light Shop,267855,10.0,24.82,15.14,49.96,133,,https://kdramamap.com/wp-content/uploads/kdramamap/posters/%EC%A1%B0%EB%AA%85%EA%B0%80%EA%B2%8C.webp,,https://kdramamap.com/drama/%ec%a1%b0%eb%aa%85%ea%b0%80%ea%b2%8c/,2026-07-29
w_0310,오늘도사랑스럽개,오늘도 사랑스럽개,A Good Day to Be a Dog,오늘도 사랑스럽개;A Good Day to Be a Dog;ワンダフルデイズ;犬系戀人,drama,차은우;박규영;이현우,MBC,2023-10-11 ~ 2024-01-10,방영종료,52,52,7,경기도,Q115412432,12,A Good Day to Be a Dog,102488,12.0,17.57,20.0,49.57,134,,https://kdramamap.com/wp-content/uploads/kdramamap/posters/%EC%98%A4%EB%8A%98%EB%8F%84%EC%82%AC%EB%9E%91%EC%8A%A4%EB%9F%BD%EA%B0%9C.webp,,https://kdramamap.com/drama/%ec%98%a4%eb%8a%98%eb%8f%84%ec%82%ac%eb%9e%91%ec%8a%a4%eb%9f%bd%ea%b0%9c/,2026-07-29
w_0225,서초동,서초동,Law and the City,Law and the City;瑞草洞,drama,이종석;문가영;강유석;류혜영,tvN,2025-07-05 ~ 2025-08-10,방영종료,138,122,2,서울특별시,Q131036494,7,Law and the City,207939,7.0,22.91,19.42,49.33,135,,https://kdramamap.com/wp-content/uploads/kdramamap/posters/%EC%84%9C%EC%B4%88%EB%8F%99.webp,,https://kdramamap.com/drama/%ec%84%9c%ec%b4%88%eb%8f%99/,2026-07-29
w_0140,로얄로더,로얄로더,The Impossible Heir,The Impossible Heir;予期せぬ相続者;篡位,drama,이재욱;이준영,Disney+,2024-02-28 ~ 2024-04-03,방영종료,54,54,6,서울특별시,Q124389049,12,The Impossible Heir,96432,12.0,17.11,20.0,49.11,136,,https://kdramamap.com/wp-content/uploads/kdramamap/posters/%EB%A1%9C%EC%96%84%EB%A1%9C%EB%8D%94.webp,,https://kdramamap.com/drama/%eb%a1%9c%ec%96%84%eb%a1%9c%eb%8d%94/,2026-07-29
w_0371,재벌X형사,재벌X형사,Flex X Cop,Flex X Cop;財閥X刑事;财阀X刑警;Chaebol X Detective,drama,안보현;박지현,SBS,2024-01-26 ~ 2024-03-23,방영종료,67,67,6,서울특별시,Q121879488,13,Flex X Cop,84240,13.0,16.09,20.0,49.09,137,,https://kdramamap.com/wp-content/uploads/kdramamap/posters/%EC%9E%AC%EB%B2%8Cx%ED%98%95%EC%82%AC.webp,,https://kdramamap.com/drama/%ec%9e%ac%eb%b2%8cx%ed%98%95%ec%82%ac/,2026-07-29
w_0447,푸른바다의전설,푸른 바다의 전설,The Legend of the Blue Sea,푸른 바다의 전설;The Legend of the Blue Sea;青い海の伝説;藍色海洋的傳說;Pooreun Badaui Junsul,drama,전지현;이민호,SBS,2016-11-16 ~ 2017-01-25,방영종료,21,21,1,서울특별시,Q24698311,36,The Legend of the Blue Sea,,36.0,0.0,12.88,48.88,138,,https://kdramamap.com/wp-content/uploads/kdramamap/posters/%ED%91%B8%EB%A5%B8%EB%B0%94%EB%8B%A4%EC%9D%98%EC%A0%84%EC%84%A4.webp,,https://kdramamap.com/drama/%ed%91%b8%eb%a5%b8%eb%b0%94%eb%8b%a4%ec%9d%98%ec%a0%84%ec%84%a4/,2026-07-29
w_0334,원더풀월드,원더풀 월드,Wonderful World,원더풀 월드;Wonderful World;ワンダフルワールド,drama,김남주;차은우,MBC,2024-03-01 ~ 2024-04-13,방영종료,85,84,6,서울특별시,Q123919021,11,Wonderful World (South Korean TV series),106504,11.0,17.86,19.94,48.8,139,,https://kdramamap.com/wp-content/uploads/kdramamap/posters/%EC%9B%90%EB%8D%94%ED%92%80%EC%9B%94%EB%93%9C.webp,,https://kdramamap.com/drama/%ec%9b%90%eb%8d%94%ed%92%80%ec%9b%94%eb%93%9c/,2026-07-29
w_0170,미남이시네요,미남이시네요,You're Beautiful,You're Beautiful;美男ですね;原來是美男,drama,장근석;박신혜,SBS,2009-10-07 ~ 2009-11-26,방영종료,11,11,2,서울특별시,Q45717,24,You're Beautiful (TV series),79116,24.0,15.61,9.12,48.74,140,,https://kdramamap.com/wp-content/uploads/kdramamap/posters/%EB%AF%B8%EB%82%A8%EC%9D%B4%EC%8B%9C%EB%84%A4%EC%9A%94.webp,,https://kdramamap.com/drama/%eb%af%b8%eb%82%a8%ec%9d%b4%ec%8b%9c%eb%84%a4%ec%9a%94/,2026-07-29
w_0074,나인퍼즐,나인 퍼즐,Nine Puzzles,나인 퍼즐;Nine Puzzles;ナインパズル;血谜拼图,drama,김다미;손석구;김성균,Disney+,2025-05-21 ~ 2025-06-04,방영종료,62,62,11,서울특별시,Q133894482,9,Nine Puzzles,133176,9.0,19.55,20.0,48.55,141,,https://kdramamap.com/wp-content/uploads/kdramamap/posters/%EB%82%98%EC%9D%B8%ED%8D%BC%EC%A6%90.webp,,https://kdramamap.com/drama/%eb%82%98%ec%9d%b8%ed%8d%bc%ec%a6%90/,2026-07-29
w_0291,언젠가는 슬기로울 전공의생활,언젠가는 슬기로울 전공의생활,Resident Playbook,Resident Playbook;いつかは賢いレジデント生活;機智住院醫生生活;Danh sách phát nhạc của cư dân;전공의생활,drama,고윤정;신시아;강유석;한예지,tvN,2025-04-12 ~ 2025-05-18,방영종료,21,21,2,서울특별시,Q122854712,12,Resident Playbook,228291,12.0,23.62,12.88,48.49,142,,https://kdramamap.com/wp-content/uploads/kdramamap/posters/%EC%96%B8%EC%A0%A0%EA%B0%80%EB%8A%94%20%EC%8A%AC%EA%B8%B0%EB%A1%9C%EC%9A%B8%20%EC%A0%84%EA%B3%B5%EC%9D%98%EC%83%9D%ED%99%9C.webp,,https://kdramamap.com/drama/%ec%96%b8%ec%a0%a0%ea%b0%80%eb%8a%94-%ec%8a%ac%ea%b8%b0%eb%a1%9c%ec%9a%b8-%ec%a0%84%ea%b3%b5%ec%9d%98%ec%83%9d%ed%99%9c/,2026-07-29
w_0424,킬미힐미,킬미힐미,Kill Me Heal Me,"Kill Me Heal Me;キルミーヒールミー;Kilmi, hilmi",drama,지성;황정음;박서준,MBC,2015-01-07 ~ 2015-03-12,방영종료,13,13,1,서울특별시,Q18512154,25,"Kill Me, Heal Me",60549,25.0,13.6,9.88,48.47,143,,https://kdramamap.com/wp-content/uploads/kdramamap/posters/%ED%82%AC%EB%AF%B8%ED%9E%90%EB%AF%B8.webp,,https://kdramamap.com/drama/%ed%82%ac%eb%af%b8%ed%9e%90%eb%af%b8/,2026-07-29
w_0056,기생충,기생충,Parasite,Parasite;パラサイト 半地下の家族;寄生上流;Gisaengchung,drama,송강호;이선균;조여정;최우식,영화,2019-05-30 ~ 2019-05-30,방영종료,9,9,1,서울특별시,Q61448040,74,Parasite (2019 film),,40.0,0.0,8.38,48.38,144,,https://kdramamap.com/wp-content/uploads/kdramamap/posters/%EA%B8%B0%EC%83%9D%EC%B6%A9.webp,,https://kdramamap.com/drama/%ea%b8%b0%ec%83%9d%ec%b6%a9/,2026-07-29
w_0049,그해우리는,그 해 우리는,Our Beloved Summer,그 해 우리는;Our Beloved Summer;その年、私たちは;那年，我們的夏天;Geu hae u-ri-neun,drama,최우식;김다미,SBS,2021-12-06 ~ 2022-01-25,방영종료,18,18,1,서울특별시,Q107474096,17,Our Beloved Summer,134406,17.0,19.62,11.75,48.37,145,,https://kdramamap.com/wp-content/uploads/kdramamap/posters/%EA%B7%B8%ED%95%B4%EC%9A%B0%EB%A6%AC%EB%8A%94.webp,,https://kdramamap.com/drama/%ea%b7%b8%ed%95%b4%ec%9a%b0%eb%a6%ac%eb%8a%94/,2026-07-29
w_0476,힙하게,힙(HIP)하게,Behind your Touch,힙(HIP)하게;Behind your Touch;ヒップタッチの女王;摸心第六感,drama,한지민;이민기,JTBC,2023-08-12 ~ 2023-10-01,방영종료,66,66,4,경기도,Q117280410,15,Behind Your Touch,57414,15.0,13.19,20.0,48.19,146,,https://kdramamap.com/wp-content/uploads/kdramamap/posters/%ED%9E%99%ED%95%98%EA%B2%8C.webp,,https://kdramamap.com/drama/%ed%9e%99%ed%95%98%ea%b2%8c/,2026-07-29
w_0169,무인도의디바,무인도의 디바,Castaway Diva,무인도의 디바;Castaway Diva;無人島のディーバ;無人島的DIVA;Diva of the Deserted Island,drama,박은빈;김효진;채종협;차학연,tvN,2023-10-28 ~ 2023-12-03,방영종료,46,45,8,서울특별시,Q117815050,11,Castaway Diva,97498,11.0,17.19,19.89,48.08,147,,https://kdramamap.com/wp-content/uploads/kdramamap/posters/%EB%AC%B4%EC%9D%B8%EB%8F%84%EC%9D%98%EB%94%94%EB%B0%94.webp,,https://kdramamap.com/drama/%eb%ac%b4%ec%9d%b8%eb%8f%84%ec%9d%98%eb%94%94%eb%b0%94/,2026-07-29
w_0301,열녀박씨계약결혼뎐,열녀박씨 계약결혼뎐,The Story of Park's Marriage Contract,열녀박씨 계약결혼뎐;The Story of Park's Marriage Contract;烈女パク氏契約結婚伝;烈女朴氏契約結婚傳,drama,이세영;배인혁,MBC,2023-11-24 ~ 2024-01-06,방영종료,68,66,10,서울특별시,Q118148500,11,The Story of Park's Marriage Contract,96998,11.0,17.15,19.85,48.01,148,,https://kdramamap.com/wp-content/uploads/kdramamap/posters/%EC%97%B4%EB%85%80%EB%B0%95%EC%94%A8%EA%B3%84%EC%95%BD%EA%B2%B0%ED%98%BC%EB%8E%90.webp,,https://kdramamap.com/drama/%ec%97%b4%eb%85%80%eb%b0%95%ec%94%a8%ea%b3%84%ec%95%bd%ea%b2%b0%ed%98%bc%eb%8e%90/,2026-07-29
w_0037,국민사형투표,국민사형투표,The Killing Vote,The Killing Vote;国民死刑投票,drama,박해진;박성웅;임지연,SBS,2023-08-10 ~ 2023-11-16,방영종료,42,42,9,서울특별시,Q116907485,11,The Killing Vote,93659,11.0,16.89,20.0,47.89,149,,https://kdramamap.com/wp-content/uploads/kdramamap/posters/%EA%B5%AD%EB%AF%BC%EC%82%AC%ED%98%95%ED%88%AC%ED%91%9C.webp,,https://kdramamap.com/drama/%ea%b5%ad%eb%af%bc%ec%82%ac%ed%98%95%ed%88%ac%ed%91%9c/,2026-07-29
w_0176,바니와오빠들,바니와 오빠들,Crushology 101,바니와 오빠들;Crushology 101;バニーとお兄さんたち;芭妮与哥哥们;Bunny and Her Boys,drama,노정의;이채민;조준영,MBC,2025-04-11 ~ 2025-05-17,방영종료,65,65,3,서울특별시,Q130325823,7,Crushology 101,158041,7.0,20.84,20.0,47.84,150,,https://kdramamap.com/wp-content/uploads/kdramamap/posters/%EB%B0%94%EB%8B%88%EC%99%80%EC%98%A4%EB%B9%A0%EB%93%A4.webp,,https://kdramamap.com/drama/%eb%b0%94%eb%8b%88%ec%99%80%ec%98%a4%eb%b9%a0%eb%93%a4/,2026-07-29
w_0300,연인,연인,My Dearest,My Dearest;恋人;戀人,drama,남궁민;안은진,MBC,2023-08-04 ~ 2023-11-18,방영종료,14,14,6,경기도,Q116678095,13,My Dearest,254848,13.0,24.45,10.25,47.7,151,,https://kdramamap.com/wp-content/uploads/kdramamap/posters/%EC%97%B0%EC%9D%B8.webp,,https://kdramamap.com/drama/%ec%97%b0%ec%9d%b8/,2026-07-29
w_0267,아기가생겼어요,아기가 생겼어요,Positively Yours,아기가 생겼어요;Positively Yours;理事長和我的祕密關係;I Have a Baby,drama,최진혁;오연서,채널A,2026-01-17 ~ 2026-02-22,방영종료,98,98,4,서울특별시,Q137217475,6,Positively Yours,176175,6.0,21.66,20.0,47.66,152,,https://kdramamap.com/wp-content/uploads/kdramamap/posters/%EC%95%84%EA%B8%B0%EA%B0%80%EC%83%9D%EA%B2%BC%EC%96%B4%EC%9A%94.webp,,https://kdramamap.com/drama/%ec%95%84%ea%b8%b0%ea%b0%80%ec%83%9d%ea%b2%bc%ec%96%b4%ec%9a%94/,2026-07-29
w_0007,7인의탈출,7인의 탈출,The Escape of the Seven,7인의 탈출;The Escape of the Seven;7人の脱出;7人的逃脫;7 Escape,drama,엄기준;황정음,SBS,2023-09-15 ~ 2023-11-17,방영종료,82,82,9,서울특별시,Q114099353,11,The Escape of the Seven,89790,11.0,16.57,20.0,47.57,153,,https://kdramamap.com/wp-content/uploads/kdramamap/posters/7%EC%9D%B8%EC%9D%98%ED%83%88%EC%B6%9C.webp,,https://kdramamap.com/drama/7%ec%9d%b8%ec%9d%98%ed%83%88%ec%b6%9c/,2026-07-29
w_0395,천국보다 아름다운,천국보다 아름다운,Heavenly Ever After,Heavenly Ever After;君は天国でも美しい﻿;比天堂還美麗,drama,김혜자;손석구;한지민,JTBC,2025-04-19 ~ 2025-05-25,방영종료,55,55,7,경기도,Q132157441,8,Heavenly Ever After,132997,8.0,19.54,20.0,47.54,154,,https://kdramamap.com/wp-content/uploads/kdramamap/posters/%EC%B2%9C%EA%B5%AD%EB%B3%B4%EB%8B%A4%20%EC%95%84%EB%A6%84%EB%8B%A4%EC%9A%B4.webp,,https://kdramamap.com/drama/%ec%b2%9c%ea%b5%ad%eb%b3%b4%eb%8b%a4-%ec%95%84%eb%a6%84%eb%8b%a4%ec%9a%b4/,2026-07-29
w_0045,그녀의사생활,그녀의 사생활,Her Private Life,그녀의 사생활;Her Private Life;彼女の私生活;她的私生活;Geunyeoui Sasaenghwal,drama,박민영;김재욱;안보현,tvN,2019-04-10 ~ 2019-05-30,방영종료,23,22,1,서울특별시,Q61360109,17,Her Private Life (TV series),93663,17.0,16.89,13.41,47.3,155,,https://kdramamap.com/wp-content/uploads/kdramamap/posters/%EA%B7%B8%EB%85%80%EC%9D%98%EC%82%AC%EC%83%9D%ED%99%9C.webp,,https://kdramamap.com/drama/%ea%b7%b8%eb%85%80%ec%9d%98%ec%82%ac%ec%83%9d%ed%99%9c/,2026-07-29
w_0206,사랑은외나무다리에서,사랑은 외나무다리에서,Love Your Enemy,사랑은 외나무다리에서;Love Your Enemy;爱在独木桥;러브 유어 에너미,drama,주지훈;정유미_1983,tvN,2024-11-23 ~ 2024-12-29,방영종료,85,85,8,충청남도,Q130216005,9,Love Your Enemy,110524,9.0,18.14,20.0,47.14,156,,https://kdramamap.com/wp-content/uploads/kdramamap/posters/%EC%82%AC%EB%9E%91%EC%9D%80%EC%99%B8%EB%82%98%EB%AC%B4%EB%8B%A4%EB%A6%AC%EC%97%90%EC%84%9C.webp,,https://kdramamap.com/drama/%ec%82%ac%eb%9e%91%ec%9d%80%ec%99%b8%eb%82%98%eb%ac%b4%eb%8b%a4%eb%a6%ac%ec%97%90%ec%84%9c/,2026-07-29
w_0106,닥터차정숙,닥터 차정숙,Doctor Cha Jung-sook,닥터 차정숙;Doctor Cha Jung-sook;医師チャ・ジョンスク;医生车贞淑,drama,엄정화;김병철,JTBC,2023-04-15 ~ 2023-06-04,방영종료,91,90,6,경기도,Q117035204,12,Doctor Cha,72957,12.0,15.0,19.95,46.95,157,,https://kdramamap.com/wp-content/uploads/kdramamap/posters/%EB%8B%A5%ED%84%B0%EC%B0%A8%EC%A0%95%EC%88%99.webp,,https://kdramamap.com/drama/%eb%8b%a5%ed%84%b0%ec%b0%a8%ec%a0%95%ec%88%99/,2026-07-29
w_0409,취사병전설이되다,취사병 전설이 되다,The Legend of Kitchen Soldier,취사병 전설이 되다;The Legend of Kitchen Soldier;伝説のキッチン・ソルジャー;菜鳥伙房兵;Kitchen Soldier,drama,박지훈;윤경호,tvN,2026-05-11 ~ 2026-06-16,방영종료,20,20,4,경기도,Q137410939,8,The Legend of Kitchen Soldier,327343,8.0,26.34,12.5,46.84,158,,https://kdramamap.com/wp-content/uploads/kdramamap/posters/%EC%B7%A8%EC%82%AC%EB%B3%91%EC%A0%84%EC%84%A4%EC%9D%B4%EB%90%98%EB%8B%A4.webp,,https://kdramamap.com/drama/%ec%b7%a8%ec%82%ac%eb%b3%91%ec%a0%84%ec%84%a4%ec%9d%b4%eb%90%98%eb%8b%a4/,2026-07-29
w_0238,수상한파트너,수상한 파트너,Suspicious Partner,수상한 파트너;Suspicious Partner;怪しいパートナー;奇怪的搭檔;Be Careful of This Woman;Beware This Woman;Beware of This Woman;Destiny Lovers,drama,지창욱;남지현,SBS,2017-05-10 ~ 2017-07-13,방영종료,9,9,2,인천광역시,Q29032346,19,Suspicious Partner,130431,19.0,19.39,8.38,46.76,159,,https://kdramamap.com/wp-content/uploads/kdramamap/posters/%EC%88%98%EC%83%81%ED%95%9C%ED%8C%8C%ED%8A%B8%EB%84%88.webp,,https://kdramamap.com/drama/%ec%88%98%ec%83%81%ed%95%9c%ed%8c%8c%ed%8a%b8%eb%84%88/,2026-07-29
w_0110,당신의맛,당신의 맛,Tastefully Yours,당신의 맛;Tastefully Yours;隠し味にはロマンス﻿;你的味道,drama,강하늘;고민시;김신록;유수빈,ENA,2025-05-12 ~ 2025-06-10,방영종료,67,53,5,전북특별자치도,Q131717000,8,Tastefully Yours,137696,8.0,19.8,18.96,46.75,160,,https://kdramamap.com/wp-content/uploads/kdramamap/posters/%EB%8B%B9%EC%8B%A0%EC%9D%98%EB%A7%9B.webp,,https://kdramamap.com/drama/%eb%8b%b9%ec%8b%a0%ec%9d%98%eb%a7%9b/,2026-07-29
w_0198,비밀의숲,비밀의 숲,Stranger,비밀의 숲;Stranger;秘密の森〜深い闇の向こうに〜;秘密森林;Forest of Secrets;Forest's Secrets;Secret Forest,drama,조승우;배두나,tvN,2017-06-10 ~ 2017-07-30,방영종료,17,17,1,서울특별시,Q28972794,16,Stranger (TV series),129745,16.0,19.35,11.38,46.72,161,,https://kdramamap.com/wp-content/uploads/kdramamap/posters/%EB%B9%84%EB%B0%80%EC%9D%98%EC%88%B2.webp,,https://kdramamap.com/drama/%eb%b9%84%eb%b0%80%ec%9d%98%ec%88%b2/,2026-07-29
w_0405,추격자,추격자,The Chaser,The Chaser;チェイサー;追擊者;Chaser,drama,김윤석;하정우;서영희,영화,2008-02-14 ~ 2008-02-14,방영종료,6,6,1,서울특별시,Q496724,19,The Chaser (2008 film),149355,19.0,20.41,7.25,46.66,162,,https://kdramamap.com/wp-content/uploads/kdramamap/posters/%EC%B6%94%EA%B2%A9%EC%9E%90.webp,,https://kdramamap.com/drama/%ec%b6%94%ea%b2%a9%ec%9e%90/,2026-07-29
w_0041,궁,궁,Princess Hours,Princess Hours;宮 -Love in Palace-;宮;Goong,drama,주지훈;윤은혜,MBC,2006-01-11 ~ 2006-03-30,방영종료,9,9,1,서울특별시,Q483493,22,Princess Hours,86083,22.0,16.25,8.38,46.63,163,,https://kdramamap.com/wp-content/uploads/kdramamap/posters/%EA%B6%81.webp,,https://kdramamap.com/drama/%ea%b6%81/,2026-07-29
w_0303,열혈사제,열혈사제,The Fiery Priest,The Fiery Priest;熱血司祭;Hot Blooded Priest,drama,김남길;김성균;이하늬,SBS,2019-02-15 ~ 2019-04-20,방영종료,22,22,1,서울특별시,Q58483854,14,The Fiery Priest,129250,14.0,19.32,13.25,46.57,164,,https://kdramamap.com/wp-content/uploads/kdramamap/posters/%EC%97%B4%ED%98%88%EC%82%AC%EC%A0%9C.webp,,https://kdramamap.com/drama/%ec%97%b4%ed%98%88%ec%82%ac%ec%a0%9c/,2026-07-29
w_0276,악귀,악귀,Revenant,Revenant;悪鬼;惡鬼,drama,김태리;오정세,SBS,2023-06-23 ~ 2023-07-29,방영종료,79,74,9,서울특별시,Q115648102,9,Revenant (TV series),106341,9.0,17.85,19.68,46.53,165,,https://kdramamap.com/wp-content/uploads/kdramamap/posters/%EC%95%85%EA%B7%80.webp,,https://kdramamap.com/drama/%ec%95%85%ea%b7%80/,2026-07-29
w_0052,금쪽같은내스타,금쪽같은 내 스타,My Troublesome Star,금쪽같은 내 스타;My Troublesome Star;金子般我的明星;My Golden Star,drama,엄정화;송승헌,ENA,2025-08-18 ~ 2025-09-23,방영종료,69,68,4,서울특별시,Q134892131,6,My Troublesome Star,149106,6.0,20.4,19.93,46.33,166,,https://kdramamap.com/wp-content/uploads/kdramamap/posters/%EA%B8%88%EC%AA%BD%EA%B0%99%EC%9D%80%EB%82%B4%EC%8A%A4%ED%83%80.webp,,https://kdramamap.com/drama/%ea%b8%88%ec%aa%bd%ea%b0%99%ec%9d%80%eb%82%b4%ec%8a%a4%ed%83%80/,2026-07-29
w_0103,닥터섬보이,닥터 섬보이,Doctor on the Edge,닥터 섬보이;Doctor on the Edge;孤島のエリートドクター;死撐醫生;존버닥터,drama,이재욱;신예은,ENA,2026-06-01 ~ 2026-07-07,방영종료,34,34,5,경상남도,Q137394211,7,Doctor on the Edge,173549,7.0,21.55,17.75,46.3,167,,https://kdramamap.com/wp-content/uploads/kdramamap/posters/%EB%8B%A5%ED%84%B0%EC%84%AC%EB%B3%B4%EC%9D%B4.webp,,https://kdramamap.com/drama/%eb%8b%a5%ed%84%b0%ec%84%ac%eb%b3%b4%ec%9d%b4/,2026-07-29
w_0389,진심이닿다,진심이 닿다,Touch Your Heart,진심이 닿다;Touch Your Heart;真心が届く;觸及真心;Jinsimi Dadda,drama,이동욱;유인나,tvN,2019-02-06 ~ 2019-03-28,방영종료,18,17,1,서울특별시,Q59387181,22,Touch Your Heart,54453,22.0,12.79,11.47,46.27,168,,https://kdramamap.com/wp-content/uploads/kdramamap/posters/%EC%A7%84%EC%8B%AC%EC%9D%B4%EB%8B%BF%EB%8B%A4.webp,,https://kdramamap.com/drama/%ec%a7%84%ec%8b%ac%ec%9d%b4%eb%8b%bf%eb%8b%a4/,2026-07-29
w_0331,원경,원경,The Queen Who Crowns,원경;The Queen Who Crowns;元敬〜欲望の王妃〜;元敬,drama,차주영;이현욱,tvN,2025-01-06 ~ 2025-02-11,방영종료,72,72,12,전남광주통합특별시,Q124611023,12,The Queen Who Crowns,65784,12.0,14.22,20.0,46.22,169,,https://kdramamap.com/wp-content/uploads/kdramamap/posters/%EC%9B%90%EA%B2%BD.webp,,https://kdramamap.com/drama/%ec%9b%90%ea%b2%bd/,2026-07-29
w_0158,멜로무비,멜로무비,Melo Movie,Melo Movie;恋するムービー﻿;我們的浪漫電影,drama,최우식;박보영,Netflix,2025-02-14 ~ 2025-02-14,방영종료,87,86,7,서울특별시,Q131767898,8,Melo Movie,111785,8.0,18.22,19.94,46.17,170,,https://kdramamap.com/wp-content/uploads/kdramamap/posters/%EB%A9%9C%EB%A1%9C%EB%AC%B4%EB%B9%84.webp,,https://kdramamap.com/drama/%eb%a9%9c%eb%a1%9c%eb%ac%b4%eb%b9%84/,2026-07-29
w_0171,미생,미생 - 아직 살아 있지 못한 자,Misaeng,미생 - 아직 살아 있지 못한 자;Misaeng;ミセン;未生;Incomplete Life,drama,임시완;이성민;강소라;강하늘,tvN,2014-10-17 ~ 2014-12-20,방영종료,32,32,1,서울특별시,Q17564506,17,Misaeng: Incomplete Life,49863,17.0,12.13,17.0,46.13,171,,https://kdramamap.com/wp-content/uploads/kdramamap/posters/%EB%AF%B8%EC%83%9D.webp,,https://kdramamap.com/drama/%eb%af%b8%ec%83%9d/,2026-07-29
w_0059,길복순,길복순,Kill Boksoon,Kill Boksoon;キル・ボクスン;格殺福順,drama,전도연;설경구;김시아,Netflix,2023-03-31 ~ 2023-03-31,방영종료,16,16,5,경기도,Q114414622,13,Kill Boksoon,185535,13.0,22.05,11.0,46.05,172,,https://kdramamap.com/wp-content/uploads/kdramamap/posters/%EA%B8%B8%EB%B3%B5%EC%88%9C.webp,,https://kdramamap.com/drama/%ea%b8%b8%eb%b3%b5%ec%88%9c/,2026-07-29
